#Thorlabs FTS
[SpectrumHeader]
#Date,20210901
#Time,16351588
#GMTTime,23351589
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,121
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,20.000000
#TriggerMode,0
#InterferometerSerial,M00585611
#Source,
#AirMeasureOpt,0
#WnrMin,9039.719727
#WnrMax,20044.753906
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#Instrument,0
#InstrModel,CCS175
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
4.988836365e+02,4.426375381e-04
4.990404358e+02,-3.815289820e-04
4.991972656e+02,5.919626565e-04
4.993540955e+02,-2.538512053e-04
4.995109253e+02,1.999272645e-04
4.996677551e+02,-1.261807483e-04
4.998246155e+02,5.476990482e-04
4.999814758e+02,3.158131585e-05
5.001383362e+02,2.543795563e-04
5.002951965e+02,-1.593074703e-04
5.004520874e+02,4.878611362e-04
5.006089783e+02,-2.122868027e-04
5.007658691e+02,4.810100072e-04
5.009227600e+02,-4.541433736e-05
5.010796814e+02,7.745567127e-04
5.012366028e+02,2.141598998e-05
5.013935242e+02,6.608181284e-04
5.015504456e+02,-1.762907777e-04
5.017073975e+02,6.865438190e-04
5.018643494e+02,-3.066471836e-04
5.020213013e+02,7.733613602e-04
5.021782837e+02,-9.092092660e-05
5.023352356e+02,6.228201673e-04
5.024922180e+02,-2.990536159e-04
5.026492310e+02,5.880642566e-04
5.028062134e+02,-3.649907012e-04
5.029632263e+02,6.553786225e-04
5.031202393e+02,-4.496730980e-04
5.032772522e+02,4.715704708e-04
5.034342957e+02,-3.463040921e-04
5.035913391e+02,6.500766613e-04
5.037483826e+02,-2.740396303e-04
5.039054260e+02,5.892546615e-04
5.040624695e+02,-2.774030436e-04
5.042195435e+02,5.276781158e-04
5.043766174e+02,2.915839141e-04
5.045337219e+02,6.196603063e-04
5.046907959e+02,-3.963551135e-04
5.048479004e+02,5.827038549e-04
5.050050049e+02,-3.238902427e-04
5.051621094e+02,3.507361107e-04
5.053192444e+02,-7.442571950e-05
5.054763794e+02,4.888100084e-04
5.056335144e+02,-6.439660210e-04
5.057906494e+02,1.037661568e-03
5.059478149e+02,-8.684203931e-05
5.061049805e+02,6.561431219e-04
5.062621460e+02,-2.626216155e-04
5.064193115e+02,7.130566519e-04
5.065765076e+02,-2.070852352e-04
5.067337036e+02,3.120109322e-04
5.068908997e+02,-1.833263523e-04
5.070481262e+02,6.707049324e-04
5.072053223e+02,6.372536882e-05
5.073625488e+02,4.343718465e-04
5.075197754e+02,-3.871319350e-04
5.076770325e+02,7.967420970e-04
5.078342590e+02,-1.877290633e-04
5.079915161e+02,4.433716531e-04
5.081488037e+02,-3.613434674e-04
5.083060608e+02,3.088687081e-04
5.084633484e+02,-2.959711419e-04
5.086206360e+02,7.181803812e-04
5.087779236e+02,-5.240548053e-04
5.089352112e+02,5.996784312e-04
5.090925293e+02,-1.279130665e-04
5.092498474e+02,4.841999908e-04
5.094071655e+02,-1.792319526e-04
5.095645142e+02,4.414510913e-04
5.097218628e+02,-2.143999445e-04
5.098792114e+02,6.429986097e-04
5.100365601e+02,9.995284927e-06
5.101939087e+02,4.912650911e-04
5.103512878e+02,-9.244417015e-05
5.105086670e+02,3.974080901e-04
5.106660461e+02,-1.174413628e-04
5.108234558e+02,4.856325395e-04
5.109808655e+02,-4.585923743e-04
5.111382751e+02,4.934634198e-04
5.112956848e+02,-2.482716227e-04
5.114531250e+02,7.021156489e-04
5.116105347e+02,-3.601825447e-04
5.117680054e+02,6.831822684e-04
5.119254456e+02,-1.288370640e-05
5.120828857e+02,5.644167541e-04
5.122403564e+02,-2.793878084e-04
5.123978271e+02,4.939624923e-04
5.125552979e+02,-1.023478762e-04
5.127128296e+02,4.380125029e-04
5.128703003e+02,-2.091268543e-04
5.130278320e+02,3.723196569e-04
5.131853027e+02,-3.691300808e-04
5.133428345e+02,4.462399811e-04
5.135003662e+02,-9.445999240e-06
5.136578979e+02,4.924308159e-04
5.138154297e+02,-4.063736415e-04
5.139729614e+02,3.448325733e-04
5.141305542e+02,9.464997856e-05
5.142880859e+02,4.683908483e-04
5.144456787e+02,-2.407518186e-04
5.146032715e+02,6.206267863e-04
5.147608643e+02,-1.740981097e-04
5.149184570e+02,3.856758412e-04
5.150760498e+02,-2.137184129e-05
5.152336426e+02,6.133448333e-04
5.153912964e+02,-3.278567165e-04
5.155488892e+02,5.566679174e-04
5.157065430e+02,-2.789106511e-04
5.158641968e+02,3.413980594e-04
5.160218506e+02,-2.455862414e-04
5.161795044e+02,3.283215920e-04
5.163371582e+02,-2.689147368e-04
5.164948120e+02,3.096109140e-04
5.166525269e+02,-3.540330508e-04
5.168101807e+02,5.462000845e-04
5.169678955e+02,-4.990275484e-04
5.171256104e+02,6.785087753e-04
5.172833252e+02,-2.273521532e-04
5.174410400e+02,7.065073005e-04
5.175987549e+02,-4.795198329e-04
5.177564697e+02,3.214651661e-04
5.179142456e+02,-3.644588287e-04
5.180719604e+02,1.079540001e-03
5.182297363e+02,-3.929412924e-04
5.183875122e+02,2.184064942e-04
5.185452881e+02,-1.952137682e-04
5.187030640e+02,6.899306318e-04
5.188608398e+02,-2.937473764e-04
5.190186157e+02,5.773523590e-04
5.191764526e+02,-6.099900565e-05
5.193342285e+02,5.464523565e-04
5.194920654e+02,3.872248271e-05
5.196499023e+02,6.921071908e-04
5.198077393e+02,-3.104920906e-04
5.199655762e+02,7.490338176e-04
5.201234131e+02,-1.529647852e-04
5.202812500e+02,6.247846759e-04
5.204391479e+02,1.303237514e-04
5.205969849e+02,6.330553442e-04
5.207548828e+02,-1.893632434e-04
5.209127808e+02,7.767354255e-04
5.210706787e+02,-2.733530710e-04
5.212285767e+02,4.732367815e-04
5.213864746e+02,-2.081299317e-04
5.215443726e+02,4.842107301e-04
5.217023315e+02,3.575457231e-05
