-4.850999999999999735e-04,-3.030000000000000216e-13
5.627995000000000081e-01,5.000056799999999741e-04
1.126143899999999975e+00,1.000018070000000025e-03
1.689368100000000039e+00,1.500025199999999951e-03
2.223845799999999873e+00,2.000041000000000145e-03
2.477080299999999902e+00,2.500028999999999967e-03
2.587050300000000025e+00,3.000052000000000014e-03
2.661081699999999994e+00,3.500048400000000098e-03
2.720984000000000069e+00,4.000066499999999775e-03
2.773270500000000194e+00,4.500052000000000045e-03
2.820607799999999887e+00,5.000056499999999855e-03
2.864421800000000129e+00,5.500063300000000016e-03
2.905444300000000091e+00,6.000056600000000344e-03
2.944268699999999850e+00,6.500059300000000408e-03
2.981223299999999909e+00,7.000045699999999683e-03
3.016626099999999866e+00,7.500030700000000217e-03
3.050715100000000124e+00,8.000064799999999712e-03
3.083899800000000191e+00,8.500065600000000429e-03
3.116420999999999886e+00,9.000054500000000124e-03
3.164738600000000179e+00,9.500057100000000587e-03
3.195864100000000096e+00,1.000005690000000010e-02
3.225958799999999904e+00,1.050007550000000081e-02
2.580885599999999780e+00,3.290664000000000002e-03
2.626315200000000072e+00,3.612307999999999839e-03
2.670430300000000035e+00,3.970383000000000072e-03
2.710704499999999850e+00,4.325152999999999984e-03
2.745555099999999804e+00,4.654115999999999809e-03
2.780272899999999936e+00,5.014765000000000021e-03
2.819770899999999969e+00,5.436459999999999730e-03
2.846003500000000130e+00,5.737327000000000399e-03
2.879473899999999809e+00,6.143420000000000131e-03
2.913027299999999986e+00,6.559343999999999938e-03
2.940195899999999973e+00,6.905492000000000054e-03
2.969028799999999801e+00,7.287585000000000070e-03
2.998659099999999800e+00,7.698817000000000160e-03
3.025735599999999970e+00,8.069112999999999286e-03
3.051345400000000208e+00,8.428336999999999288e-03
3.078772900000000146e+00,8.760867000000000307e-03
3.105139499999999941e+00,9.099862000000000228e-03
3.132619200000000159e+00,9.475377999999999579e-03
3.157310700000000026e+00,9.830069999999999780e-03
