SMU Volt (V),SMU Curr (A),DMM Volt (V)
1.6526315,1.42007458,0.00889549667
1.6533609,1.4300767,0.00902638535
1.654064,1.4400635,0.00919821719
1.6547907,1.45003599,0.00939358904
1.6555168,1.46005767,0.00957024685
1.6561932,1.47005582,0.00974323431
1.656944,1.48004929,0.00996070465
1.6575746,1.49010151,0.0101593097
1.6582831,1.50003792,0.0104330508
1.6589499,1.51007085,0.0107533292
1.6596227,1.5201801,0.0106937077
1.6602965,1.5301797,0.0113800206
1.6609751,1.5402249,0.0124456743
1.6615804,1.5501685,0.0143157152
1.6622268,1.5601311,0.0165484599
1.6628717,1.5701789,0.0188499917
1.663501,1.5802054,0.0211038763
1.6641344,1.5901368,0.0233317915
1.6647714,1.6001676,0.0233628249
1.6654377,1.6101205,0.0277949586
1.6660531,1.6201967,0.0301304818
1.6666436,1.6301776,0.0323000778
1.6672199,1.6401803,0.0347152544
1.6678677,1.6501745,0.0369070032
1.6684737,1.6601579,0.0394527822
1.6691175,1.6701468,0.041449964
1.6697326,1.6801557,0.0437320307
1.670331,1.6901639,0.0458049313
1.6709069,1.700237,0.047860874
1.6715399,1.7102359,0.0519751109
1.6721774,1.720196,0.0518889895
1.6727627,1.7302037,0.0536069788
1.673387,1.7401484,0.0552592645
1.6739917,1.7501808,0.0571497363
1.6746085,1.7601541,0.0590183442
1.6752033,1.7701582,0.0604930928
1.6757328,1.7801619,0.062234083
1.6763392,1.7902295,0.0639442116
1.6769256,1.8001886,0.0655237182
1.6775247,1.8102243,0.0675403065
1.6780807,1.8201909,0.0695397464
1.6786825,1.8302357,0.0713485906
1.6792242,1.8402076,0.0729158005
1.6798222,1.8502004,0.0735537783
1.6803889,1.8602267,0.0785367825
1.6808798,1.8701992,0.077800075
1.6814044,1.8802192,0.0805697419
1.6818834,1.8902231,0.0837917291
1.6823629,1.9002608,0.0869702268
1.6829073,1.9101611,0.090530096
1.6834197,1.9201917,0.0941446467
1.6839621,1.9302055,0.0972737199
1.6844655,1.9401992,0.101732278
1.6849873,1.9502332,0.105015068
1.6854492,1.9602227,0.108804968
1.686003,1.9702145,0.112818528
1.6865025,1.9802158,0.116533852
1.6870008,1.9902149,0.120433195
1.6874963,2.0002662,0.124316864
