SMU Volt (V),SMU Curr (A),DMM Volt (V)
1.61040545,0.890042161,0.004672025486
1.61136535,0.900043197,0.00476477776
1.61232912,0.910038082,0.00486026152
1.61325233,0.92004221,0.004953928141999999
1.61416426,0.930042395,0.00504939964
1.6150871,0.940043358,0.005137536763999999
1.6160408,0.950047299,0.005217867316
1.61693949,0.960046515,0.005247577838000001
1.61784566,0.970050868,0.005400113414000001
1.61877511,0.980054083,0.005498644398000001
1.61971906,0.990049456,0.0056073912739999995
1.62064006,1.00004871,0.005692550614
1.62152656,1.01005235,0.005795457482000001
1.62240833,1.02004648,0.005918793925999999
1.62330011,1.03004673,0.006020022934
1.62415737,1.04005246,0.006099249214
1.62502853,1.05005494,0.00619674687
1.62592643,1.06004795,0.0062825895339999995
1.62679218,1.07005033,0.0063900386980000005
1.62766041,1.08004885,0.006495967064
1.62852214,1.09004727,0.006609108316000001
1.62937571,1.10005009,0.006732472898
1.63020491,1.11005312,0.006840195489999999
1.63106881,1.1200555,0.00696497013
1.63195242,1.13004554,0.007076250328
1.63280077,1.14004913,0.007135771155999999
1.63365226,1.15005813,0.007323591168
1.63446165,1.16005231,0.0074303209299999996
1.63525348,1.17005692,0.007532486796
1.6360887,1.1800548,0.007652577552
1.63692229,1.19005326,0.007777452983999999
1.63773971,1.20005821,0.00790140914
1.63853396,1.21005627,0.008031727548
1.63929002,1.22005853,0.008162661248
1.64009915,1.23005304,0.00829196311
1.64091431,1.24005972,0.008429818074000001
1.6417117,1.25005919,0.00847065562
1.6425411,1.26006278,0.008697709076
1.64331546,1.27005774,0.008850550539999998
1.64420596,1.28005501,0.008990257314
1.64494493,1.29005436,0.009139765868000001
1.64569072,1.30005678,0.009293093395999999
1.64644361,1.31006039,0.009448733269999999
1.64719723,1.32005462,0.009592756945999998
1.64795461,1.33005561,0.009764187332000001
1.64872382,1.34005812,0.009915514434
1.64949158,1.35005571,0.010070604319999999
1.6501904,1.3600646,0.010135759362
1.65095051,1.3700617,0.010418810608
1.65170833,1.38006246,0.010584488826
1.65247316,1.39006326,0.010763141240000001
1.65326991,1.40006205,0.01094582266
1.65402802,1.41006296,0.01109529674
1.65473672,1.42006544,0.011261017140000001
1.655453,1.43006862,0.01144026366
1.65624724,1.44006032,0.011640888839999999
1.65698922,1.45006413,0.01183540292
1.65767591,1.46006686,0.01203813596
1.65853054,1.47007162,0.01215199996
1.65915017,1.48006699,0.01247677162
1.65982,1.4900712,0.01268315032
1.66050128,1.50007297,0.0129026681
1.66118948,1.51006937,0.013131752739999999
1.66177129,1.52019917,0.012974433499999998
1.66245928,1.53018496,0.01323212878
1.66314051,1.54018659,0.01347363536
1.66382115,1.55020125,0.013714244759999999
1.66456572,1.56019511,0.013990461039999999
1.66522243,1.57019487,0.014257602880000001
1.66591971,1.58019928,0.014419614560000002
1.66666737,1.5902079,0.014880939299999998
1.66731904,1.60021093,0.015228987199999999
1.66797022,1.61018675,0.01564414102
1.66867777,1.62021038,0.01624902314
1.66938645,1.63019974,0.017176981419999997
1.67004531,1.64021622,0.0184168285
1.67070078,1.65021217,0.0199938354
1.6713434,1.66019683,0.02135105442
1.67193742,1.67019433,0.024399676779999997
1.67259879,1.68017429,0.0270442018
1.673284,1.69016655,0.02959763546
1.67387209,1.70016917,0.0326816101
1.67445049,1.71016915,0.03565192478
1.67504442,1.72016727,0.0384948711
1.6756917,1.73017388,0.041425452999999994
1.67630029,1.7401783,0.04422443978
1.67689518,1.75017451,0.047181800620000006
1.67748594,1.76017883,0.049930893500000004
1.67804355,1.77017265,0.052788186019999996
1.67862894,1.78016676,0.0554939435
1.67928643,1.79016128,0.05815362718
1.67997567,1.80016784,0.06026940774
1.68052472,1.8101706,0.06318329022
1.6811053,1.82016453,0.06537800644
1.68172109,1.83015924,0.06734768876
1.68235083,1.84017304,0.06967140074
1.68301978,1.85016863,0.07239761606
1.68374946,1.86017519,0.07541484594
1.68426886,1.87019057,0.0786200368
1.68478027,1.88018184,0.08230051028
1.68529479,1.8901959,0.08588629889999999
1.68583456,1.90017427,0.08964562936
1.6863866,1.91018524,0.09272696182
1.68700061,1.92018527,0.09772067191999999
1.68749867,1.93018411,0.10213541336000001
1.68799961,1.94018792,0.10643350167999999
1.6884476,1.95019149,0.1109740638
1.68895944,1.96019403,0.1153285178
1.68950205,1.97020686,0.11983170439999999
1.69005143,1.98019642,0.1241841794
1.69062519,1.99019149,0.1285319052
1.69134582,2.00019604,0.13322242599999998
