SMU Volt (V),SMU Curr (A),DMM Volt (V)
1.5850101,0.74004021,0.0034926175
1.5860085,0.75003412,0.00357344517
1.5871151,0.76004785,0.00366393635
1.588125,0.77002126,0.00375517365
1.5891496,0.78001703,0.00385637442
1.5901352,0.79002188,0.00393368297
1.5911383,0.80002786,0.00397803521
1.5921412,0.81004903,0.00411658818
1.5931627,0.82006294,0.00420740644
1.5941437,0.83001933,0.00429839353
1.5951085,0.84003612,0.00440079916
1.5960544,0.85001423,0.00450735598
1.597019,0.86002953,0.00459769542
1.5979808,0.87002462,0.00465204881
1.5988782,0.8800506,0.00479957844
1.5998811,0.89004241,0.00489896941
1.6008076,0.90004214,0.00500159712
1.601693,0.91002358,0.00511415061
1.6026126,0.92001724,0.00522852345
1.6035213,0.93003162,0.00533640723
1.6044928,0.94005134,0.0054566235
1.6053672,0.95003817,0.00556870519
1.6062593,0.96005777,0.00568480092
1.6071173,0.97001267,0.00579585914
1.6080223,0.98004237,0.00591127154
1.6089443,0.99002657,0.00603530286
1.6097622,1.0000421,0.00615856544
1.6107017,1.01003518,0.00628738255
1.6115663,1.02003881,0.00641937912
1.6124418,1.03004435,0.00654723404
1.6132634,1.04002884,0.0066872054
1.6141219,1.05001864,0.00682265678
1.6150156,1.06003701,0.00696205133
1.6158855,1.07004373,0.0071036893
1.6166851,1.08005259,0.00725310862
1.6175122,1.09005313,0.00739774718
1.6183743,1.10002785,0.00755162017
1.6191617,1.11004258,0.00770603277
1.6200087,1.12005706,0.00786601598
1.6208479,1.13003335,0.00803150346
1.6216799,1.14006775,0.00819576296
1.6224832,1.15004758,0.00835094381
1.6232758,1.16005701,0.00851859732
1.6240978,1.17003642,0.00869325189
1.6248923,1.18005183,0.00886713169
1.6256561,1.1900473,0.00897172497
1.6264626,1.20003942,0.00923773894
1.6272712,1.21005752,0.00943250031
1.6280029,1.22004663,0.00963227909
1.6288129,1.2300336,0.00983370489
1.6296272,1.24005094,0.0100370636
1.6304044,1.25002514,0.0102547826
1.6311215,1.26003687,0.0104801609
1.631937,1.2700299,0.0107103064
1.6326428,1.28004011,0.0109491075
1.6334545,1.29004032,0.011194666
1.6342126,1.30005241,0.0114571448
1.6349591,1.31004085,0.011726404
1.6356958,1.32003696,0.0120044395
1.63644,1.33008107,0.0123147921
1.6371887,1.34005407,0.0126281011
1.6379503,1.3500444,0.0129685522
1.6386935,1.36004554,0.0133470905
1.6394557,1.37002713,0.0137762938
1.6401611,1.38006942,0.0143374519
1.6408699,1.39003299,0.0159906827
1.6415324,1.40004525,0.0207282767
1.6421996,1.41003639,0.0266212097
1.6427883,1.42003868,0.0338480476
1.6433719,1.43003599,0.0409089765
1.6440062,1.44008134,0.0484621644
1.6445467,1.45002474,0.0563786495
1.6451308,1.46005677,0.0647017575
1.6456759,1.47004791,0.0737345375
1.6462211,1.48002934,0.0821473499
1.6467996,1.49006304,0.0923175964
1.6473033,1.50004543,0.101801001
1.6478581,1.51004043,0.111380352
1.6483548,1.5201448,0.111427213
1.648899,1.5301517,0.120685048
1.64944,1.540122,0.130169863
1.6499898,1.5501157,0.140027155
1.6505535,1.5600917,0.150242259
1.6510249,1.5701382,0.160355908
1.6515773,1.5802023,0.170602463
1.6520829,1.590177,0.180873401
1.6526319,1.6001568,0.191238806
1.6531589,1.6101665,0.201548131
1.6537123,1.6201884,0.212040404
1.6542263,1.6301494,0.222447263
1.6547619,1.6401511,0.232927222
1.6552982,1.6501353,0.24355106
1.6558011,1.6601284,0.254093955
1.656331,1.6701317,0.264813361
1.6568337,1.6801498,0.275784816
1.6573847,1.6901628,0.286830591
1.6578628,1.700168,0.297819097
1.6583724,1.7101604,0.30875994
1.6588782,1.7201126,0.319885758
1.6594163,1.7301642,0.330924749
1.6598945,1.7401352,0.341836673
1.6604257,1.7501195,0.353002785
1.6609476,1.760165,0.364009492
1.6614672,1.7701205,0.375035748
1.6620222,1.7801437,0.386190323
1.662495,1.7901532,0.397350922
1.6630245,1.8001656,0.408289684
1.6635516,1.8101721,0.419478337
1.6640102,1.8201653,0.430622632
1.664538,1.8301664,0.441668302
1.6650089,1.8401894,0.452956891
1.6655848,1.850178,0.463873244
1.6660541,1.8601625,0.474981756
1.6665549,1.8701773,0.486082316
1.6671325,1.8801234,0.497093806
1.667663,1.8900903,0.508221028
1.6681541,1.9001105,0.519353156
1.6686263,1.9101615,0.53055088
1.6692059,1.9201298,0.541851116
1.669674,1.9302153,0.55287875
1.6701585,1.9401958,0.564126291
1.670679,1.950151,0.575423704
1.6711733,1.9601831,0.586610449
1.6716868,1.9702171,0.597866599
1.6721773,1.9801459,0.609321548
1.6726607,1.9902336,0.62068093
1.6731697,2.0002146,0.631746219
