SMU Volt (V),SMU Curr (A),DMM Volt (V)
0.14331725,-7.683e-13,1.0503793496e-05
1.38223767,0.0100000033,1.2653952480000002e-05
1.40810932,0.0200002264,2.35822107e-05
1.42371192,0.0299999549,3.55465085e-05
1.4350314,0.0400000854,5.4356304820000003e-05
1.44394581,0.0500000339,7.59428078e-05
1.45130332,0.0600010346,9.714534294e-05
1.45762343,0.0700004971,0.0001197857728
1.4631756,0.0800011312,0.0001482998734
1.46813134,0.0900008266,0.0001782469444
1.47260977,0.100000193,0.00020501284179999995
1.47623468,0.109958575,0.0002131992632
1.48053297,0.12000944,0.0002486121212
1.48405115,0.130012187,0.00028094610320000005
1.48737622,0.140008971,0.0003147337562
1.49047662,0.150010899,0.0003494923318
1.49342662,0.160008905,0.00038470230339999995
1.49621031,0.170018021,0.00042333271279999997
1.4988856,0.180010959,0.00046248405620000004
1.50143083,0.190013312,0.0005048231058
1.50381101,0.200011629,0.0005491988624
1.5062052,0.21001354,0.0005918267162
1.50849477,0.220013611,0.0006360929401999999
1.51070974,0.230014901,0.0006837372960000001
1.51283305,0.240008996,0.0007304342436000001
1.51488883,0.250010561,0.0007802447362
1.51688355,0.260012994,0.0008298836945999999
1.51882409,0.270016514,0.0008849735678000001
1.52074594,0.280013376,0.0009335148868
1.5225714,0.290013257,0.0009875751524
1.5243655,0.300013115,0.0010430985323999999
1.52612264,0.310013616,0.001099769296
1.52782243,0.32001181,0.001157277534
1.52954375,0.330014092,0.0012128294539999998
1.53115641,0.34001182,0.0012744799380000002
1.53277599,0.350014468,0.001334609226
1.53434724,0.360015804,0.001407230676
1.53590559,0.370015364,0.00146414804
1.53742762,0.38001891,0.0015251423320000001
1.53889866,0.390011484,0.001590792272
1.54041824,0.40002227,0.001658100684
1.54185878,0.410015776,0.0017264943700000001
1.54328139,0.420024739,0.00179785127
1.5446971,0.430019045,0.001865789138
1.54606658,0.440020317,0.00193836728
1.54740216,0.450019156,0.0020126764419999997
1.54872713,0.460023014,0.002088369836
1.5500517,0.470022942,0.0021635195860000003
1.55133743,0.480018455,0.002240663936
1.55261539,0.490022106,0.002316974836
1.55388255,0.500019408,0.002396893584
1.55516114,0.510025122,0.0024818769679999996
1.55639063,0.520021902,0.0025616926159999997
1.55760607,0.530018561,0.002649802406
1.55880525,0.540027125,0.0027245764300000003
1.56002465,0.550023619,0.0028160585240000003
1.56118251,0.560020579,0.0029076054339999997
1.56239745,0.570021668,0.0029933462
1.56353483,0.580025368,0.00309432057
1.56463743,0.590025728,0.003181738898
1.56575796,0.600024985,0.0032646052839999996
1.56685432,0.610023717,0.0033593874319999993
1.56792712,0.620028457,0.003453248602
1.56903914,0.630027771,0.0035508658399999995
1.57012226,0.640025171,0.0036503647320000007
1.57120037,0.650025895,0.0037615279599999994
1.57225591,0.660034326,0.003862649445999999
1.57333604,0.670027541,0.003958162346
1.57436854,0.680025576,0.004057590796
1.57541332,0.690031541,0.004161186716
1.5764415,0.700029855,0.004269412458
1.57747285,0.710034419,0.004230117011999999
1.57844755,0.720032651,0.004491805542
1.57941213,0.730027974,0.004612257454000001
1.58038985,0.740024039,0.0047330016879999996
1.58137918,0.750027192,0.00485953619
1.58235177,0.760026738,0.0049869374079999996
1.58333035,0.770030288,0.0050892362180000005
1.58425858,0.78003147,0.005199222926
1.58519918,0.790033006,0.005308059136
1.58615469,0.800037339,0.0054412005740000005
1.58706225,0.810029003,0.0055854628060000005
1.58799142,0.820030721,0.005690257558
1.58892142,0.830032525,0.005823810802
1.58981614,0.840031662,0.005977345236000001
1.59068149,0.850036086,0.006076146938
1.59159502,0.860038478,0.006198027498
1.59244973,0.870035206,0.006324280934
1.59334437,0.880028644,0.006468995568000001
1.59423275,0.89003734,0.006608107144
1.59509492,0.900038383,0.006750386735999999
1.5959497,0.91003733,0.006900180274
1.5968014,0.92004378,0.007051755884
1.59763915,0.930039443,0.007209269774
1.59852232,0.940035141,0.00736505717
1.59938839,0.950031971,0.007509295988
1.60024322,0.960040227,0.00765539184
1.60103839,0.970036773,0.007808565120000001
1.60188739,0.980035256,0.007969317770000001
1.60272472,0.990040706,0.008130542412
1.60351947,1.00003975,0.00829755531
1.60435049,1.01004345,0.008474941770000001
1.60512903,1.02004789,0.008644961796
1.60591961,1.03004015,0.008824258046
1.60674418,1.04004593,0.008986824915999999
1.60754851,1.05004217,0.0091857198
1.60835431,1.06004312,0.009374401602000001
1.60912073,1.07004249,0.00954210718
1.60990891,1.08003962,0.009783323636000001
1.61067284,1.09004001,0.009948044054
1.61146061,1.10004184,0.010144485128000001
1.61220282,1.11004094,0.010356169603999998
1.6129754,1.12004138,0.01055543712
1.61373637,1.13004147,0.01078290206
1.61447123,1.1400457,0.01098527232
1.61519309,1.150047,0.01121971244
1.615946,1.16004618,0.01141443534
1.61666803,1.17004926,0.011662196
1.6173892,1.18004765,0.011894845579999999
1.61813051,1.19004632,0.01213977306
1.61888129,1.20005011,0.0123810244
1.61959469,1.21004761,0.01264329708
1.62032932,1.22004422,0.012900621760000003
1.62102597,1.23004568,0.0131711517
1.62175057,1.24004824,0.01344264502
1.62245193,1.25004674,0.013734824780000002
1.6231595,1.2600481,0.014234908420000001
1.6238805,1.27004398,0.01433420816
1.62459617,1.2800481,0.014642921679999999
1.62528806,1.2900481,0.01495808706
1.6259898,1.30004389,0.015302725480000001
1.626677,1.31004745,0.015637085619999998
1.62735655,1.32004985,0.01601255812
1.62804388,1.33004612,0.01640377068
1.62872741,1.34004882,0.01681282374
1.62944362,1.35005542,0.017258656199999996
1.63008641,1.36004549,0.01774551736
1.63077155,1.37005733,0.01828208052
1.63143614,1.38006123,0.01891420498
1.63208357,1.39005025,0.019953562299999998
1.63272848,1.40004894,0.024360151400000002
1.63336226,1.410048,0.03170921862
1.63394027,1.42003321,0.04086845038
1.63444573,1.43003359,0.05076979295999999
1.63496697,1.44004722,0.06082379896000001
1.63544756,1.45004711,0.07167353220000001
1.63596655,1.46005101,0.0827981311
1.63645455,1.47005316,0.09508497839999999
1.63694669,1.48004867,0.10772832079999999
1.63744786,1.49004712,0.12094439700000001
1.63793246,1.50004617,0.13378757079999998
1.63841209,1.51004511,0.1470083164
1.63880195,1.52015324,0.14742835940000001
1.63929976,1.5301518,0.1602007794
1.63978358,1.5401607,0.1735822428
1.64025843,1.55014997,0.1867991342
1.64073292,1.5601554,0.20074812679999998
1.64122063,1.57015395,0.21550203419999997
1.64170016,1.58015403,0.2283522456
1.64214504,1.59014686,0.2430174558
1.64258731,1.60015243,0.25670553400000007
1.64302942,1.61014241,0.2709164584
1.64348825,1.62015144,0.2851253538
1.64399266,1.63016342,0.2997607684
1.64445369,1.64015504,0.3143121158
1.64492886,1.65015602,0.329139159
1.64538174,1.66015461,0.34395138319999996
1.64581614,1.67015917,0.35858911720000003
1.6462653,1.68015105,0.3734655248
1.64673787,1.69014553,0.3880786648
1.64718214,1.70014239,0.40325849179999995
1.64765906,1.71015945,0.41819857680000005
1.6480987,1.72014481,0.4332543082
1.64855187,1.73015719,0.4488979166
1.64900757,1.74015178,0.464680496
1.64944419,1.75016324,0.47911459799999995
1.64989621,1.760155,0.4937588172
1.65034663,1.77014922,0.5090775608
1.65078397,1.78016353,0.5122808240000001
1.65125,1.79015889,0.5394913052
1.65169962,1.80016672,0.55548672
1.6521453,1.81017331,0.5701162954
1.65261446,1.8201624,0.5853466686000001
1.65304583,1.83017494,0.603134563
1.65352805,1.8401671,0.6151974908
1.65395119,1.85017051,0.6304286313999999
1.65439278,1.86016671,0.6461212796000001
1.65482287,1.87015628,0.6609944854
1.65527297,1.88015924,0.6750849896
1.65571416,1.89014892,0.691019853
1.65619732,1.90012161,0.7053796122
1.65666398,1.9101414,0.7207261052
1.65711866,1.92016094,0.7366570805999999
1.65756224,1.9301657,0.7524851094
1.65800477,1.94018646,0.7683403929999999
1.65842742,1.95018468,0.7824377678
1.65889365,1.96017873,0.798883068
1.65932738,1.97018751,0.8145487408
1.659732,1.98018194,0.8300644
1.66019065,1.99017423,0.845076645
1.66062303,2.00018758,0.8607449492000001
