SMU Volt (V),SMU Curr (A),DMM Volt (V)
1.5887561,0.70002708,0.0024515615
1.5898578,0.71003328,0.00251185077
1.590909,0.72001207,0.0025688224
1.5919493,0.73005319,0.00263147164
1.5930175,0.74005611,0.00268714445
1.5940352,0.75002589,0.00274751109
1.595061,0.76005674,0.00280555694
1.5960741,0.77004939,0.00287695022
1.5970701,0.78005036,0.00293794039
1.5980584,0.79003915,0.00300180002
1.5991027,0.80004134,0.00306106581
1.6000743,0.81003169,0.0031238477
1.6010808,0.82004177,0.00318854742
1.6020535,0.83004865,0.00325641354
1.6030212,0.84004244,0.00332837006
1.6039543,0.8500482,0.00335758667
1.6048564,0.86004776,0.00346380937
1.6058505,0.87004087,0.00353027619
1.6067592,0.88003782,0.0036037938
1.6077526,0.89004028,0.00367443291
1.6086575,0.90001418,0.00375056523
1.6095402,0.91002476,0.00383098341
1.6105172,0.91999468,0.00389633581
1.6114005,0.93005407,0.00397157931
1.6122837,0.94003631,0.00404112309
1.6132146,0.95003104,0.0041168806
1.6141085,0.96005731,0.0041911986
1.6150084,0.97006303,0.00426827754
1.6158798,0.98006158,0.00433777509
1.6167561,0.99001324,0.00443032528
1.6176302,1.00005678,0.00450781019
1.6185062,1.01004311,0.00458728528
1.6193626,1.0200449,0.00467059704
1.6202104,1.03004732,0.00474845024
1.6210729,1.04005335,0.00482821875
1.6219216,1.05006474,0.00490899769
1.6227441,1.06002076,0.00499711682
1.623548,1.07006768,0.00508367738
1.6244036,1.08003196,0.00516797844
1.6252657,1.09004474,0.00521932722
1.6260687,1.10005285,0.00535954176
1.6268584,1.11004026,0.00546070535
1.6276471,1.12004742,0.00554621479
1.6285071,1.13005341,0.0056407014
1.6292658,1.14004188,0.00573433135
1.6300809,1.15005576,0.00582657103
1.6309317,1.1600449,0.00592593185
1.6316688,1.17005894,0.00603196512
1.6324912,1.18004589,0.00613842699
1.6332518,1.19007302,0.00623742203
1.6340928,1.2000318,0.00634720253
1.6348199,1.21006237,0.00645083161
1.6355879,1.22005902,0.0065611442
1.6363453,1.23005618,0.00666972035
1.6370731,1.24003141,0.00678430623
1.6378378,1.25008839,0.00690379596
1.6386372,1.26001977,0.00695849453
1.6393883,1.27003933,0.00714479475
1.6401494,1.28005612,0.0072557967
1.6409053,1.29004676,0.0073871828
1.6416545,1.30007542,0.00751745196
1.6423796,1.3100706,0.00764163854
1.6431082,1.32003054,0.00777900775
1.6438042,1.33004125,0.00791109928
1.6445681,1.34005493,0.00805343062
1.645245,1.35005501,0.00819360647
1.6459838,1.36003649,0.00833086011
1.6467063,1.37006454,0.00837523647
1.6474023,1.38004093,0.00861777525
1.6480958,1.39008944,0.00876745936
1.6488316,1.40004681,0.00892278591
1.6495365,1.41004919,0.00908588327
