-8.664090000000000680e-02,-1.690600000000000087e-11
1.454737500000000017e+00,5.000374800000000064e-02
1.494410699999999981e+00,1.000042290000000000e-01
1.501783700000000055e+00,1.477250800000000086e-01
1.527252300000000007e+00,1.980082300000000073e-01
1.550801700000000061e+00,2.489220000000000044e-01
1.567425000000000068e+00,2.985053200000000184e-01
1.583675799999999967e+00,3.500268999999999742e-01
1.598546100000000081e+00,3.999157099999999798e-01
1.612891499999999922e+00,4.500096399999999885e-01
1.626645399999999908e+00,5.000771499999999703e-01
1.640039299999999978e+00,5.501043300000000302e-01
1.653102599999999978e+00,6.001204399999999772e-01
1.665831800000000085e+00,6.501166600000000129e-01
1.678314199999999978e+00,7.001411499999999899e-01
1.690557300000000041e+00,7.501605799999999658e-01
1.702612199999999909e+00,8.001309800000000472e-01
1.714494799999999985e+00,8.501574499999999812e-01
1.726205100000000048e+00,9.001656500000000394e-01
1.737733799999999995e+00,9.501889100000000532e-01
1.749128000000000016e+00,1.000187619999999944e+00
1.760479399999999917e+00,1.050165919999999975e+00
1.771657400000000049e+00,1.100192389999999909e+00
1.782706600000000030e+00,1.150200090000000008e+00
1.793655299999999952e+00,1.200202760000000035e+00
1.804513500000000104e+00,1.250180010000000008e+00
1.815339700000000001e+00,1.300213679999999927e+00
1.826049199999999928e+00,1.350221799999999917e+00
1.836521999999999988e+00,1.400223620000000002e+00
1.846435199999999943e+00,1.450251979999999996e+00
1.856163599999999914e+00,1.500214589999999903e+00
1.865590499999999929e+00,1.550307399999999891e+00
1.874997999999999942e+00,1.600240000000000107e+00
1.884572700000000101e+00,1.650248600000000065e+00
1.894095199999999979e+00,1.700206099999999942e+00
1.903663000000000105e+00,1.750224400000000013e+00
1.912917399999999990e+00,1.800184400000000018e+00
1.922418500000000030e+00,1.850136400000000014e+00
1.931953800000000054e+00,1.900129900000000038e+00
1.941426400000000108e+00,1.950178600000000095e+00
1.950903599999999960e+00,2.000192499999999818e+00
